academicYearId,sendingCollege,receivingUniversity,major,requirement_title,for_course,deanza_equiv
75,De Anza College,UCLA,Global Studies/B.A.,CULTURE/SOCIETY: GRP I,ANTHRO 4,ANTH 6
75,De Anza College,UCLA,Global Studies/B.A.,CULTURE/SOCIETY: GRP I,GEOG 3,GEO 4
75,De Anza College,UCLA,Global Studies/B.A.,CULTURE/SOCIETY: GRP I,ANTHRO 3,ANTH 2
75,De Anza College,UCLA,Global Studies/B.A.,CULTURE/SOCIETY: GRP I,GENDER 10,WMST 1
75,De Anza College,UCLA,Global Studies/B.A.,CULTURE/SOCIETY: GRP II,ASIA AM 10,ASAM 1 and NAIS 31 and ASAM 11
75,De Anza College,UCLA,Global Studies/B.A.,CULTURE/SOCIETY: GRP II,ASIA AM 20,ASAM 10 and ASAM 13 and ASAM 30
75,De Anza College,UCLA,Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Geology/B.S.,EARTH SCIENCE,EPS SCI 1,GEOL 10
75,De Anza College,UCLA,Geology/B.S.,EARTH SCIENCE,EPS SCI 9,ASTR 4
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32B,MATH 1D
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33A,MATH 2B
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33B,MATH 2A
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COMPTNG 10A,(CIS 22B and CIS 22A) and CIS 27
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSICS 1A,PHYS 4A
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 20B,(CHEM 1B and CHEM 1C)
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHILOS 31,PHIL 7
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSICS 1B,PHYS 4B
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSICS 1C,PHYS 4C
75,De Anza College,UCLA,Mathematics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 20A,(CHEM 1B and CHEM 1A)
75,De Anza College,UCLA,Earth and Environmental Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Earth and Environmental Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Earth and Environmental Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,EPS SCI 1,GEOL 10
75,De Anza College,UCLA,Earth and Environmental Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,EPS SCI 9,ASTR 4
75,De Anza College,UCLA,Earth and Environmental Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSICS 1A,PHYS 4A
75,De Anza College,UCLA,Earth and Environmental Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSICS 5A,PHYS 2A
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COMPTNG 10A,(CIS 22B and CIS 22A) and CIS 27
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33B,MATH 2A
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 10,MATH 10
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 12,MATH 10
75,De Anza College,UCLA,Climate Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 13,MATH 10
75,De Anza College,UCLA,Linguistics/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PSYCH 10,PSYC 1
75,De Anza College,UCLA,Linguistics/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ANTHRO 4,ANTH 6
75,De Anza College,UCLA,Linguistics/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PHILOS 31,PHIL 7
75,De Anza College,UCLA,Engineering Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,EPS SCI 1,GEOL 10
75,De Anza College,UCLA,Engineering Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,EPS SCI 9,ASTR 4
75,De Anza College,UCLA,Engineering Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Engineering Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Engineering Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Engineering Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33A,MATH 2B
75,De Anza College,UCLA,Engineering Geology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32B,MATH 1D
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32B,MATH 1D
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33A,MATH 2B
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33B,MATH 2A
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Biophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSICS 17,PHYS 4D
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,HIST 1C,HIST 6C
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ECON 1,ECON 2 and ECON 2H
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ECON 2,ECON 1H and ECON 1
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,SOCIOL 1,SOC 1
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,GEOG 6,GEO 10
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,POL SCI 50,POLI 2
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,GEOG 3,GEO 4
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,HIST 22,HIST 3C
75,De Anza College,UCLA,European Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ANTHRO 3,ANTH 2
75,De Anza College,UCLA,Applied Linguistics/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ANTHRO 4,ANTH 6
75,De Anza College,UCLA,Applied Linguistics/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PSYCH 10,PSYC 1
75,De Anza College,UCLA,Public Health/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Public Health/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 15,BIOL 10
75,De Anza College,UCLA,Public Health/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 17,(CHEM 10 or CHEM 25)
75,De Anza College,UCLA,Public Health/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 20A,(CHEM 1B and CHEM 1A)
75,De Anza College,UCLA,Public Health/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 10,MATH 10
75,De Anza College,UCLA,Public Health/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 13,MATH 10
75,De Anza College,UCLA,Public Health/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,COMM 1,COMM 1
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32B,MATH 1D
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33A,MATH 2B
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33B,MATH 2A
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 61,MATH 22
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COMPTNG 10A,(CIS 22B and CIS 22A) and CIS 27
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,ECON 1,ECON 2 and ECON 2H
75,De Anza College,UCLA,Mathematics/Economics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,ECON 2,ECON 1H and ECON 1
75,De Anza College,UCLA,"Religion, Study of /B.A.",LOWER DIVISION MAJOR REQUIREMENTS,HIST 1C,HIST 6C
75,De Anza College,UCLA,"Religion, Study of /B.A.",LOWER DIVISION MAJOR REQUIREMENTS,HIST 1A,(HIST 6AH or HIST 6A)
75,De Anza College,UCLA,"Religion, Study of /B.A.",LOWER DIVISION MAJOR REQUIREMENTS,ANTHRO 3,ANTH 2
75,De Anza College,UCLA,"Religion, Study of /B.A.",LOWER DIVISION MAJOR REQUIREMENTS,HIST 1B,HIST 6B
75,De Anza College,UCLA,Geophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Geophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Geophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Geophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32B,MATH 1D
75,De Anza College,UCLA,Geophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33A,MATH 2B
75,De Anza College,UCLA,Geophysics/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33B,MATH 2A
75,De Anza College,UCLA,Geophysics/B.S.,EARTH SCIENCE,EPS SCI 9,ASTR 4
75,De Anza College,UCLA,Geophysics/B.S.,EARTH SCIENCE,EPS SCI 1,GEOL 10
75,De Anza College,UCLA,Linguistics and Psychology/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PSYCH 10,PSYC 1
75,De Anza College,UCLA,Linguistics and Psychology/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,COMPTNG 10A,(CIS 22B and CIS 22A) and CIS 27
75,De Anza College,UCLA,Political Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,POL SCI 20,POLI 3
75,De Anza College,UCLA,Political Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,POL SCI 50,POLI 2
75,De Anza College,UCLA,Political Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,POL SCI 10,POLI 5
75,De Anza College,UCLA,Political Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,POL SCI 40,(POLI 1 or POLI 1H)
75,De Anza College,UCLA,Political Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 10,MATH 10
75,De Anza College,UCLA,Political Science/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 12,MATH 10
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,HIST 22,HIST 3C
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,GEOG 3,GEO 4
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ANTHRO 3,ANTH 2
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ECON 1,ECON 2 and ECON 2H
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,SOCIOL 1,SOC 1
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ECON 2,ECON 1H and ECON 1
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,GEOG 6,GEO 10
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,POL SCI 50,POLI 2
75,De Anza College,UCLA,Asian Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ART HIS 31,ARTS 2G
75,De Anza College,UCLA,Philosophy/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PHILOS 7,PHIL 1
75,De Anza College,UCLA,Philosophy/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PHILOS 22,PHIL 8
75,De Anza College,UCLA,Philosophy/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,PHILOS 31,PHIL 7
75,De Anza College,UCLA,Gender Studies/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,GENDER 10,WMST 1
75,De Anza College,UCLA,American Literature and Culture/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ENGCOMP 3,EWRT 1A and EWRT 1AH
75,De Anza College,UCLA,American Literature and Culture/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ENGL 4W,EWRT 1C
75,De Anza College,UCLA,American Literature and Culture/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ENGL 87,NAIS 15 and CHLX 35 and ELIT 21 and ELIT 41 and ELIT 40 and ELIT 24 and ELIT 41H
75,De Anza College,UCLA,American Literature and Culture/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ENGL 11,ELIT 48CH and ELIT 48A and ELIT 48AH and ELIT 48C and ELIT 48B and ELIT 48BH
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,ANTHRO 1,ANTH 1
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7B,BIOL 6C and BIOL 6CH
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7C,BIOL 6A and BIOL 11
75,De Anza College,UCLA,Human Biology and Society/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7L,(BIOL 6C and BIOL 6A and BIOL 6B) and (BIOL 6B and BIOL 6CH and BIOL 6A)
75,De Anza College,UCLA,Human Biology and Society/B.S.,SOCIAL THEORY COURSES,ASIA AM 20,ASAM 10 and ASAM 13 and ASAM 30
75,De Anza College,UCLA,Human Biology and Society/B.S.,SOCIAL THEORY COURSES,PHILOS 22,PHIL 8
75,De Anza College,UCLA,Human Biology and Society/B.S.,SOCIAL THEORY COURSES,GEOG 3,GEO 4
75,De Anza College,UCLA,Human Biology and Society/B.S.,SOCIAL THEORY COURSES,GENDER 10,WMST 1
75,De Anza College,UCLA,Human Biology and Society/B.S.,SOCIAL THEORY COURSES,ANTHRO 3,ANTH 2
75,De Anza College,UCLA,Human Biology and Society/B.S.,SOCIAL THEORY COURSES,SOCIOL 1,SOC 1
75,De Anza College,UCLA,Human Biology and Society/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,ANTHRO 1,ANTH 1
75,De Anza College,UCLA,Human Biology and Society/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 20A,(CHEM 1B and CHEM 1A)
75,De Anza College,UCLA,Human Biology and Society/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Human Biology and Society/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7B,BIOL 6C and BIOL 6CH
75,De Anza College,UCLA,Human Biology and Society/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7C,BIOL 6A and BIOL 11
75,De Anza College,UCLA,Human Biology and Society/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 13,MATH 10
75,De Anza College,UCLA,Human Biology and Society/B.A.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 10,MATH 10
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,ASIA AM 10,ASAM 1 and NAIS 31 and ASAM 11
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,ASIA AM 20,ASAM 10 and ASAM 13 and ASAM 30
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,ASIA AM 40,ASAM 12
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,ASIA AM 50,ASAM 22
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,PHILOS 22,PHIL 8
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,GEOG 3,GEO 4
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,PHILOS 7,PHIL 1
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,POL SCI 10,POLI 5
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,ANTHRO 3,ANTH 2
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,GENDER 10,WMST 1
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,POL SCI 40,(POLI 1 or POLI 1H)
75,De Anza College,UCLA,Human Biology and Society/B.A.,SOCIAL THEORY COURSES,SOCIOL 1,SOC 1
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PSYCH 10,PSYC 1
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7B,BIOL 6C and BIOL 6CH
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7C,BIOL 6A and BIOL 11
75,De Anza College,UCLA,Psychobiology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7L,(BIOL 6C and BIOL 6A and BIOL 6B) and (BIOL 6B and BIOL 6CH and BIOL 6A)
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 30A,CHEM 12A
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 20A,(CHEM 1B and CHEM 1A)
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 20B,(CHEM 1B and CHEM 1C)
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSCI 13,(BIOL 40B and BIOL 40A and BIOL 40C)
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,ENGCOMP 3,EWRT 1A and EWRT 1AH
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7C,BIOL 6A and BIOL 11
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYSCI 3,(BIOL 40B and BIOL 40A and BIOL 40C)
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,RECOMMENDED COURSES,COMM 1,COMM 1
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,RECOMMENDED COURSES,PSYCH 10,PSYC 1
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,RECOMMENDED COURSES,MIMG 10,BIOL 26
75,De Anza College,UCLA,Nursing-Generic/Prelicensure/B.S.,RECOMMENDED COURSES,MATH 31A,MATH 1A
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7B,BIOL 6C and BIOL 6CH
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7C,BIOL 6A and BIOL 11
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7L,(BIOL 6C and BIOL 6A and BIOL 6B) and (BIOL 6B and BIOL 6CH and BIOL 6A)
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 30A,CHEM 12A
75,De Anza College,UCLA,Public Health/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COMM 1,COMM 1
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31A,MATH 1A
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7A,BIOL 6B
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7B,BIOL 6C and BIOL 6CH
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7C,BIOL 6A and BIOL 11
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,LIFESCI 7L,(BIOL 6C and BIOL 6A and BIOL 6B) and (BIOL 6B and BIOL 6CH and BIOL 6A)
75,De Anza College,UCLA,Marine Biology/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,STATS 13,MATH 10
75,De Anza College,UCLA,Mathematics/Applied Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32A,MATH 1C
75,De Anza College,UCLA,Mathematics/Applied Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 32B,MATH 1D
75,De Anza College,UCLA,Mathematics/Applied Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33A,MATH 2B
75,De Anza College,UCLA,Mathematics/Applied Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 33B,MATH 2A
75,De Anza College,UCLA,Mathematics/Applied Science/B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 31B,(MATH 1BH and MATH 1C) and (MATH 1C and MATH 1B) and (MATH 1CH and MATH 1B) and (MATH 1BH and MATH 1CH)
